app_id,source,region,date,year,lat,lon,county,land_type,owner,product,active_ingredient,amount,unit,acres,method,activity,project,status,url,pulled
purcac:WEB2620580055:32M27N10E09,pur-cac-plumas,northern-sierra,10/24/2025,2025,40.213765,-120.862591,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",350.5197,lbs,196.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520382758:32M27N10E04,pur-cac-plumas,northern-sierra,10/21/2025,2025,40.227682,-120.862605,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",289.4268,lbs,208.2,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520382776:32M27N10E09,pur-cac-plumas,northern-sierra,10/22/2025,2025,40.213765,-120.862591,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",60.1406,lbs,44.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520394313:32M21N08E04,pur-cac-plumas,northern-sierra,10/27/2025,2025,39.708389,-121.091002,Plumas,forestry,32253200530,MILESTONE,"AMINOPYRALID, TRIISOPROPANOLAMINE SALT",9.0378,lbs,60.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520394330:32M21N08E03,pur-cac-plumas,northern-sierra,10/27/2025,2025,39.708596,-121.072202,Plumas,forestry,32253200530,MILESTONE,"AMINOPYRALID, TRIISOPROPANOLAMINE SALT",12.2764,lbs,81.5,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520427138:32M27N06E12,pur-cac-plumas,northern-sierra,10/07/2025,2025,40.212008,-121.259974,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",216.0051,lbs,138.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520427155:32M27N06E12,pur-cac-plumas,northern-sierra,10/08/2025,2025,40.212008,-121.259974,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",155.8645,lbs,88.5,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520427164:32M27N06E12,pur-cac-plumas,northern-sierra,10/08/2025,2025,40.212008,-121.259974,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",155.8645,lbs,88.5,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520427172:32M27N07E06,pur-cac-plumas,northern-sierra,10/09/2025,2025,40.226804,-121.241204,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",251.8389,lbs,152.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520427181:32M27N06E09,pur-cac-plumas,northern-sierra,10/10/2025,2025,40.212143,-121.317366,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",225.5274,lbs,157.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520472868:32M27N06E01,pur-cac-plumas,northern-sierra,10/10/2025,2025,40.226476,-121.260027,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",93.9697,lbs,50.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520427186:32M27N06E01,pur-cac-plumas,northern-sierra,10/11/2025,2025,40.226476,-121.260027,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",225.5274,lbs,122.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520472892:32M27N06E01,pur-cac-plumas,northern-sierra,10/11/2025,2025,40.226476,-121.260027,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",231.1656,lbs,123.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520429011:32M27N06E01,pur-cac-plumas,northern-sierra,10/12/2025,2025,40.226476,-121.260027,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",231.0403,lbs,123.5,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520472898:32M27N06E01,pur-cac-plumas,northern-sierra,10/13/2025,2025,40.226476,-121.260027,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",78.9346,lbs,42.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520472907:32M27N06E01,pur-cac-plumas,northern-sierra,10/14/2025,2025,40.226476,-121.260027,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",80.814,lbs,43.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520429022:32M29N06E31,pur-cac-plumas,northern-sierra,10/15/2025,2025,40.32924,-121.354485,Plumas,forestry,32253200406,ROUNDUP PRO CONCENTRATE HERBICIDE,"GLYPHOSATE, ISOPROPYLAMINE SALT",112.7637,lbs,60.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520357030:32M27N08E01,pur-cac-plumas,northern-sierra,10/15/2025,2025,40.227553,-121.033017,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,82.5,lbs,110.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520357027:32M27N08E11,pur-cac-plumas,northern-sierra,10/15/2025,2025,40.213077,-121.051858,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,90.0,lbs,120.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520357029:32M27N08E12,pur-cac-plumas,northern-sierra,10/15/2025,2025,40.213182,-121.032985,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,105.75,lbs,141.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520357026:32M27N08E14,pur-cac-plumas,northern-sierra,10/15/2025,2025,40.198576,-121.051771,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,6.75,lbs,9.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356802:32M22N12E35,pur-cac-plumas,northern-sierra,10/03/2025,2025,39.726309,-120.598538,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",6.0259,lbs,18.79,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520368962:32M24N11E19,pur-cac-plumas,northern-sierra,09/29/2025,2025,39.931414,-120.790401,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",5.7015,lbs,17.66,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520368948:32M24N11E17,pur-cac-plumas,northern-sierra,09/29/2025,2025,39.945976,-120.768654,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",21.2299,lbs,65.96,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520368956:32M24N11E18,pur-cac-plumas,northern-sierra,09/29/2025,2025,39.945977,-120.79052,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",7.1848,lbs,22.28,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356756:32M24N11E07,pur-cac-plumas,northern-sierra,09/29/2025,2025,39.960551,-120.790683,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",21.2299,lbs,65.71,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356768:32M24N11E18,pur-cac-plumas,northern-sierra,09/30/2025,2025,39.945977,-120.79052,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",10.7076,lbs,32.96,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356772:32M24N11E17,pur-cac-plumas,northern-sierra,09/30/2025,2025,39.945976,-120.768654,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",4.0791,lbs,12.7,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520368987:32M24N11E17,pur-cac-plumas,northern-sierra,09/30/2025,2025,39.945976,-120.768654,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",4.0791,lbs,12.7,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356781:32M24N11E18,pur-cac-plumas,northern-sierra,10/01/2025,2025,39.945977,-120.79052,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",25.1236,lbs,78.02,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356788:32M23N11E14,pur-cac-plumas,northern-sierra,10/01/2025,2025,39.858367,-120.712145,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",18.1242,lbs,56.65,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356791:32M23N11E16,pur-cac-plumas,northern-sierra,10/02/2025,2025,39.858101,-120.750076,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",10.0911,lbs,45.49,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356795:32M23N11E10,pur-cac-plumas,northern-sierra,10/02/2025,2025,39.873031,-120.730971,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",2.9203,lbs,8.89,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356798:32M23N12E08,pur-cac-plumas,northern-sierra,10/03/2025,2025,39.873107,-120.655977,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",6.2577,lbs,19.72,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520356800:32M23N12E17,pur-cac-plumas,northern-sierra,10/03/2025,2025,39.85848,-120.655965,Plumas,forestry,32253202150,TRANSLINE,"CLOPYRALID, MONOETHANOLAMINE SALT",8.1118,lbs,25.52,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520404413:32M27N07E07,pur-cac-plumas,northern-sierra,10/03/2025,2025,40.212114,-121.241065,Plumas,forestry,32253200406,VELPAR DF VU HERBICIDE,HEXAZINONE,6.75,lbs,37.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520404409:32M27N07E18,pur-cac-plumas,northern-sierra,10/03/2025,2025,40.197441,-121.241145,Plumas,forestry,32253200406,VELPAR DF VU HERBICIDE,HEXAZINONE,20.25,lbs,108.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520443390:32M29N07E31,pur-cac-plumas,northern-sierra,10/01/2025,2025,40.328742,-121.241706,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,67.5,lbs,43.54,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520443408:32M29N07E31,pur-cac-plumas,northern-sierra,10/01/2025,2025,40.328742,-121.241706,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,45.0,lbs,26.04,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520444361:32M29N07E31,pur-cac-plumas,northern-sierra,10/01/2025,2025,40.328742,-121.241706,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,16.875,lbs,10.81,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520443377:32M29N07E31,pur-cac-plumas,northern-sierra,10/01/2025,2025,40.328742,-121.241706,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,16.875,lbs,10.51,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520443385:32M29N07E31,pur-cac-plumas,northern-sierra,10/01/2025,2025,40.328742,-121.241706,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,33.75,lbs,17.91,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520443368:32M28N06E01,pur-cac-plumas,northern-sierra,09/30/2025,2025,40.314155,-121.260451,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,112.5,lbs,85.91,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520353969:32M29N08E32,pur-cac-plumas,northern-sierra,10/12/2025,2025,40.32918,-121.108528,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,37.5,lbs,25.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520353951:32M28N08E06,pur-cac-plumas,northern-sierra,10/12/2025,2025,40.314434,-121.127436,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,247.5,lbs,165.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520353945:32M29N07E36,pur-cac-plumas,northern-sierra,10/12/2025,2025,40.328994,-121.146471,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,25.5,lbs,17.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520353964:32M29N08E30,pur-cac-plumas,northern-sierra,10/12/2025,2025,40.343728,-121.127512,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,141.0,lbs,94.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520353958:32M29N08E31,pur-cac-plumas,northern-sierra,10/12/2025,2025,40.329054,-121.127523,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,493.5,lbs,329.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520353948:32M28N08E05,pur-cac-plumas,northern-sierra,10/12/2025,2025,40.314541,-121.108473,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,30.0,lbs,20.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520346612:32M28N07E01,pur-cac-plumas,northern-sierra,10/11/2025,2025,40.31436,-121.146483,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,300.0,lbs,200.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520346611:32M29N07E36,pur-cac-plumas,northern-sierra,10/11/2025,2025,40.328994,-121.146471,Plumas,forestry,32253202150,VELPAR DF VU HERBICIDE,HEXAZINONE,172.5,lbs,115.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520404418:32M27N06E13,pur-cac-plumas,northern-sierra,10/04/2025,2025,40.197285,-121.259973,Plumas,forestry,32253200406,VELPAR DF VU HERBICIDE,HEXAZINONE,25.875,lbs,144.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520427094:32M27N06E13,pur-cac-plumas,northern-sierra,10/06/2025,2025,40.197285,-121.259973,Plumas,forestry,32253200406,VELPAR DF VU HERBICIDE,HEXAZINONE,16.875,lbs,98.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520427196:32M27N07E07,pur-cac-plumas,northern-sierra,10/06/2025,2025,40.212114,-121.241065,Plumas,forestry,32253200406,VELPAR DF VU HERBICIDE,HEXAZINONE,2.5875,lbs,15.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520427097:32M27N06E12,pur-cac-plumas,northern-sierra,10/06/2025,2025,40.212008,-121.259974,Plumas,forestry,32253200406,VELPAR DF VU HERBICIDE,HEXAZINONE,3.15,lbs,17.67,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520404404:32M27N06E12,pur-cac-plumas,northern-sierra,11/04/2025,2025,40.212008,-121.259974,Plumas,forestry,32253200406,VELPAR DF VU HERBICIDE,HEXAZINONE,288.0,lbs,130.5,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520404396:32M27N06E13,pur-cac-plumas,northern-sierra,10/03/2025,2025,40.197285,-121.259973,Plumas,forestry,32253200406,VELPAR DF VU HERBICIDE,HEXAZINONE,158.4,lbs,68.49,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252496:32M25N09E06,pur-cac-plumas,northern-sierra,09/01/2025,2025,40.056178,-121.018841,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",151.3418,lbs,44.48,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252524:32M25N09E06,pur-cac-plumas,northern-sierra,09/01/2025,2025,40.056178,-121.018841,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",86.481,lbs,44.48,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252567:32M25N09E06,pur-cac-plumas,northern-sierra,09/02/2025,2025,40.056178,-121.018841,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",151.3418,lbs,35.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252583:32M25N09E06,pur-cac-plumas,northern-sierra,09/02/2025,2025,40.056178,-121.018841,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",32.4304,lbs,35.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252689:32M26N09E31,pur-cac-plumas,northern-sierra,09/02/2025,2025,40.068804,-121.013144,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",10.8101,lbs,5.82,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252799:32M26N09E31,pur-cac-plumas,northern-sierra,09/02/2025,2025,40.068804,-121.013144,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",6.4861,lbs,5.82,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252807:32M26N09E31,pur-cac-plumas,northern-sierra,09/04/2025,2025,40.068804,-121.013144,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",43.2405,lbs,10.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252822:32M26N09E31,pur-cac-plumas,northern-sierra,09/04/2025,2025,40.068804,-121.013144,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",10.8101,lbs,10.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252830:32M25N09E06,pur-cac-plumas,northern-sierra,09/04/2025,2025,40.056178,-121.018841,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",172.962,lbs,42.54,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252911:32M25N09E06,pur-cac-plumas,northern-sierra,09/04/2025,2025,40.056178,-121.018841,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",43.2405,lbs,42.54,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252920:32M25N09E06,pur-cac-plumas,northern-sierra,09/05/2025,2025,40.056178,-121.018841,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",162.1519,lbs,43.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2520252941:32M25N09E06,pur-cac-plumas,northern-sierra,09/05/2025,2025,40.056178,-121.018841,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",54.0506,lbs,43.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:07078-M26-APL:32M26N09E01,pur-cac-plumas,northern-sierra,03/27/2026,2026,40.141361,-120.919688,Plumas,ag,32260320765,CORNERSTONE 5 PLUS,"GLYPHOSATE, ISOPROPYLAMINE SALT",108.2471,lbs,80.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:07079-M26-APL:32M26N09E01,pur-cac-plumas,northern-sierra,03/27/2026,2026,40.141361,-120.919688,Plumas,ag,32260320765,DREXEL DE-AMINE 4,"2,4-D, DIMETHYLAMINE SALT",316.0815,lbs,185.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2621064645:32M23N11E10,pur-cac-plumas,northern-sierra,06/11/2026,2026,39.873031,-120.730971,Plumas,forestry,32263202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",16.2152,lbs,9.43,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519922734:32M28N07E30,pur-cac-plumas,northern-sierra,06/16/2025,2025,40.255895,-121.241391,Plumas,forestry,32253200406,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",410.7848,lbs,66.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519922790:32M28N07E32,pur-cac-plumas,northern-sierra,06/16/2025,2025,40.241381,-121.222428,Plumas,forestry,32253200406,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",162.1519,lbs,26.84,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519922526:32M28N06E24,pur-cac-plumas,northern-sierra,06/17/2025,2025,40.270313,-121.260542,Plumas,forestry,32253200406,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",129.7215,lbs,24.84,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519838483:32M29N08E30,pur-cac-plumas,northern-sierra,06/06/2025,2025,40.343728,-121.127512,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",75.6709,lbs,13.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519838665:32M22N11E02,pur-cac-plumas,northern-sierra,06/06/2025,2025,39.79978,-120.712427,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",43.2405,lbs,10.5,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519866886:32M23N11E20,pur-cac-plumas,northern-sierra,06/06/2025,2025,39.843222,-120.768587,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",194.5823,lbs,30.72,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519838048:32M28N06E25,pur-cac-plumas,northern-sierra,06/06/2025,2025,40.255615,-121.260417,Plumas,forestry,32253200406,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",1081.0128,lbs,202.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519839046:32M24N12E33,pur-cac-plumas,northern-sierra,06/07/2025,2025,39.902748,-120.635969,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",64.8608,lbs,17.08,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519839072:32M23N12E03,pur-cac-plumas,northern-sierra,06/07/2025,2025,39.887863,-120.617371,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",64.8608,lbs,17.87,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519866897:32M23N11E20,pur-cac-plumas,northern-sierra,06/09/2025,2025,39.843222,-120.768587,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",172.962,lbs,27.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519866905:32M23N11E20,pur-cac-plumas,northern-sierra,06/10/2025,2025,39.843222,-120.768587,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",118.9114,lbs,20.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519866906:32M23N11E21,pur-cac-plumas,northern-sierra,06/10/2025,2025,39.84332,-120.749985,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",75.6709,lbs,13.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519869886:32M27N06E24,pur-cac-plumas,northern-sierra,06/11/2025,2025,40.182707,-121.25989,Plumas,forestry,32253200406,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",540.5064,lbs,90.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519869901:32M28N06E25,pur-cac-plumas,northern-sierra,06/11/2025,2025,40.255615,-121.260417,Plumas,forestry,32253200406,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",32.4304,lbs,6.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519866907:32M23N11E16,pur-cac-plumas,northern-sierra,06/11/2025,2025,39.858101,-120.750076,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",216.2026,lbs,33.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519869925:32M26N09E19,pur-cac-plumas,northern-sierra,06/13/2025,2025,40.097728,-121.013503,Plumas,forestry,32253200406,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",497.2659,lbs,85.0,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
purcac:WEB2519866908:32M23N11E16,pur-cac-plumas,northern-sierra,06/13/2025,2025,39.858101,-120.750076,Plumas,forestry,32253202150,DREXEL DUPLICATOR 6 HERBICIDE,"GLYPHOSATE, DIAMMONIUM SALT",21.6203,lbs,5.65,,,,completed,https://calpip.cdpr.ca.gov/,2026-07-22
