Permit #,Permitee,Site ID,Site Location,Site Name,Meridian,Township,Range,Section,Application Date,Application Time,Commodity Code,Commodity,EPA Reg No,Product Name,Quantity Used,Quantity Units,Treated Amount,Treated Units,Appl. Method,Applicator Name,Applicator License #,Applicator License Type
3202150.0,Sierra Pacific Industries Almanor Distri,230936,23N09E36,23N09E36,M,23N,09E,36.0,2022-10-11,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,550.0,Ounce,118.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,221236,22N12E36,22N12E36,M,22N,12E,36.0,2022-10-12,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,227.5,Pounds,71.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241028,24N10E28,24N10E28,M,24N,10E,28.0,2022-10-13,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,200.0,Pounds,110.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241028,24N10E28,24N10E28,M,24N,10E,28.0,2022-10-13,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,500.0,Ounce,110.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
,,,,,,,,,2022-10-13,9:00 AM,154-52,OP-PINE TREE,432-1576-AA,VELPAR DF VU HERBICIDE,1060.5,Pounds,303.0,ACRES,Aircraft,,,
3202150.0,Sierra Pacific Industries Almanor Distri,231003,23N10E03,23N10E03,M,23N,10E,3.0,2022-10-13,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,366.0,Pounds,183.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231003,23N10E03,23N10E03,M,23N,10E,3.0,2022-10-13,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,915.0,Ounce,183.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241034,24N10E34,24N10E34,M,24N,10E,34.0,2022-10-12,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,312.0,Pounds,156.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241034,24N10E34,24N10E34,M,24N,10E,34.0,2022-10-12,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,780.0,Ounce,156.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231002,23N10E02,23N10E02,M,23N,10E,2.0,2022-10-14,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,196.0,Pounds,98.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231002,23N10E02,23N10E02,M,23N,10E,2.0,2022-10-14,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,490.0,Ounce,98.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241025,24N10E25,24N10E25,M,24N,10E,25.0,2022-10-15,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,60.0,Pounds,30.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241025,24N10E25,24N10E25,M,24N,10E,25.0,2022-10-15,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,150.0,Ounce,30.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241035,24N10E35,24N10E35,M,24N,10E,35.0,2022-10-18,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,590.0,Pounds,295.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241035,24N10E35,24N10E35,M,24N,10E,35.0,2022-10-18,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,1475.0,Ounce,295.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241036,24N10E36,24N10E36,M,24N,10E,36.0,2022-10-19,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,342.0,Pounds,171.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241036,24N10E36,24N10E36,M,24N,10E,36.0,2022-10-19,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,855.0,Ounce,171.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231001,23N10E01,23N10E01,M,23N,10E,1.0,2022-10-20,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,494.0,Pounds,247.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231001,23N10E01,23N10E01,M,23N,10E,1.0,2022-10-20,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,1235.0,Ounce,247.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231001,23N10E01,23N10E01,M,23N,10E,1.0,2022-10-21,7:00 AM,30000-0,"FOREST, TMBRLND",62719-702-AA,CLEANTRAXX,24.0,Gallon,50.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231001,23N10E01,23N10E01,M,23N,10E,1.0,2022-10-21,7:00 AM,30000-0,"FOREST, TMBRLND",5905-50071-AA,DYNE-AMIC,2.0,Gallon,50.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,0627N07E,CC&H,CC&H,M,27N,07E,6.0,2022-10-17,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,672.0,Pounds,192.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,3128N07E,,28N07E31,M,28N,07E,31.0,2022-10-17,11:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,805.0,Pounds,230.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,3028N07E,,28N07E30,M,28N,07E,30.0,2022-10-18,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,1529.5,Pounds,437.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,1928N07E,,28N07E19,M,28N,07E,19.0,2022-10-19,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,70.0,Pounds,20.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,2428N06E,,28N06E24,M,28N,06E,24.0,2022-10-19,8:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,227.5,Pounds,65.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,2729N06E,,29N06E27,M,29N,05E,27.0,2022-10-19,11:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,402.5,Pounds,115.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,2528N06E,,28N06E25,M,28N,06E,25.0,2022-10-14,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,2082.5,Pounds,595.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,0527N07E,CC&H,CC&H,M,27N,07E,5.0,2022-10-10,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,28.0,Pounds,8.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,2628N06E,,28N06E26,M,28N,06E,28.0,2022-10-10,10:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,91.0,Pounds,26.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,0827N07E,CC&H,CC&H,M,27N,07E,8.0,2022-10-07,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,497.0,Pounds,142.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200406.0,COLLINS PINE COMPANY,0727N07E,CC&H,CC&H,M,27N,07E,7.0,2022-10-07,12:00 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,105.0,Pounds,30.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-18,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,200.0,Pounds,100.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-18,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,475.0,Ounce,100.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241027,24N10E27,24N10E27,M,24N,10E,27.0,2022-10-19,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,200.0,Pounds,100.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241027,24N10E27,24N10E27,M,24N,10E,27.0,2022-10-19,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,500.0,Ounce,100.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241030,24N10E30,24N10E30,M,24N,10E,30.0,2022-10-20,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,160.0,Pounds,80.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241030,24N10E30,24N10E30,M,24N,10E,30.0,2022-10-20,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,400.0,Ounce,80.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-21,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,200.0,Pounds,100.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-21,7:00 AM,30000-0,"FOREST, TMBRLND",432-1517-AA,ESPLANADE F HERBICIDE,475.0,Ounce,100.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-22,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,210.0,Pounds,105.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-22,7:00 AM,30000-0,"FOREST, TMBRLND",432-1517-AA,ESPLANADE F HERBICIDE,500.0,Ounce,105.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3203919.0,CHY CO.,26N09E12,,Flood,M,26N,09E,12.0,2022-10-01,10:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,11.7,Gallon,65.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3203919.0,CHY CO.,26N09E12,,Flood,M,26N,09E,12.0,2022-10-01,10:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,11.7,Gallon,65.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3203919.0,CHY CO.,26N09E12,,Flood,M,26N,09E,12.0,2022-10-01,10:00 AM,30000-0,"FOREST, TMBRLND",1051181-50007-AA,RNA TIMBER,29.9,Gallon,65.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3203919.0,CHY CO.,27N09E22,,Camp,M,27N,09E,22.0,2022-09-30,10:00 AM,30000-0,"FOREST, TMBRLND",1051181-50007-AA,RNA TIMBER,14.4,Gallon,80.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3203919.0,CHY CO.,27N09E22,,Camp,M,27N,09E,22.0,2022-09-30,10:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,5.6,Gallon,80.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3203919.0,CHY CO.,27N09E22,,Camp,M,27N,09E,22.0,2022-09-30,10:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,5.6,Gallon,80.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,231002,23N10E02,23N10E02,M,23N,10E,2.0,2022-10-24,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,290.0,Pounds,145.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231002,23N10E02,23N10E02,M,23N,10E,2.0,2022-10-24,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,725.0,Ounce,145.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231011,23N10E11,23N10E11,M,23N,10E,11.0,2022-10-25,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,110.0,Pounds,55.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231011,23N10E11,23N10E11,M,23N,10E,11.0,2022-10-25,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,275.0,Ounce,55.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231010,23N10E10,23N10E10,M,23N,10E,10.0,2022-10-26,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,322.0,Pounds,161.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231010,23N10E10,23N10E10,M,23N,10E,10.0,2022-10-26,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,805.0,Ounce,161.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231001,23N10E01,23N10E01,M,23N,10E,1.0,2022-10-27,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,60.0,Pounds,30.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,231001,23N10E01,23N10E01,M,23N,10E,1.0,2022-10-27,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,150.0,Ounce,30.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E18,,,M,21N,08E,18.0,2022-10-29,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,92.0,Pounds,40.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E18,,,M,21N,08E,18.0,2022-10-29,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,200.0,Ounce,40.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E09,,,M,21N,08E,9.0,2022-10-20,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,5.4,Pounds,2.36,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E09,,,M,21N,08E,9.0,2022-10-20,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,11.8,Ounce,2.36,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E08,,,M,21N,08E,8.0,2022-10-20,8:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,186.13,Pounds,80.93,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E08,,,M,21N,08E,8.0,2022-10-20,8:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,404.65,Ounce,80.93,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E19,,,M,21N,08E,19.0,2022-10-20,12:00 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,101.3,Pounds,44.08,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E19,,,M,21N,08E,19.0,2022-10-20,12:00 PM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,220.4,Ounce,44.08,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E31,,,M,21N,08E,31.0,2022-10-21,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,182.0,Pounds,79.14,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E31,,,M,21N,08E,31.0,2022-10-21,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,395.7,Ounce,79.14,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N07E14,,,M,21N,07E,14.0,2022-10-21,1:00 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,13.2,Pounds,5.76,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N07E14,,,M,21N,07E,14.0,2022-10-21,1:00 PM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,28.8,Ounce,5.76,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N07E24,,,M,21N,07E,24.0,2022-10-21,2:00 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,14.8,Pounds,6.45,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N07E24,,,M,21N,07E,24.0,2022-10-21,2:00 PM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,32.25,Ounce,6.45,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-23,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,190.0,Pounds,95.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-23,7:00 AM,30000-0,"FOREST, TMBRLND",432-1517-AA,ESPLANADE F HERBICIDE,450.0,Ounce,95.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,231011,23N10E11,23N10E11,M,23N,10E,11.0,2022-10-24,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,160.0,Pounds,80.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,231011,23N10E11,23N10E11,M,23N,10E,11.0,2022-10-24,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,400.0,Ounce,80.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,231106,23N11E06,23N11E06,M,23N,11E,6.0,2022-10-25,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,190.0,Pounds,95.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,231106,23N11E06,23N11E06,M,23N,11E,6.0,2022-10-25,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,450.0,Ounce,95.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,231106,23N11E06,23N11E06,M,23N,11E,6.0,2022-10-26,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,125.0,Pounds,70.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,231106,23N11E06,23N11E06,M,23N,11E,6.0,2022-10-26,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,265.0,Ounce,70.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-26,1:00 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,56.0,Pounds,28.0,ACRES,Ground,,,
3202150.0,Sierra Pacific Industries Almanor Distri,241029,24N10E29,24N10E29,M,24N,10E,29.0,2022-10-26,1:00 PM,30000-0,"FOREST, TMBRLND",432-1517-AA,ESPLANADE F HERBICIDE,140.0,Ounce,28.0,ACRES,Ground,,,
3202150.0,Sierra Pacific Industries Almanor Distri,241136,24N11E36,24N11E36,M,24N,11E,36.0,2022-10-27,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,180.0,Pounds,90.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241136,24N11E36,24N11E36,M,24N,11E,36.0,2022-10-27,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,450.0,Ounce,90.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241036,24N10E36,24N10E36,M,24N,10E,36.0,2022-11-01,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,180.0,Pounds,90.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241036,24N10E36,24N10E36,M,24N,10E,36.0,2022-11-01,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,450.0,Ounce,90.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241036,24N10E36,24N10E36,M,24N,10E,36.0,2022-11-03,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,180.0,Pounds,90.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,241036,24N10E36,24N10E36,M,24N,10E,36.0,2022-11-03,7:00 AM,30000-0,"FOREST, TMBRLND",62719-519-AA,MILESTONE,450.0,Ounce,90.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,23N11E09,23N11E09,23N11E09,M,23N,11E,9.0,2022-11-04,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,65.0,Pounds,19.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290731,29N07E31,29N07E31,M,29N,07E,31.0,2022-11-04,8:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,280.0,Pounds,80.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290731,29N07E31,29N07E31,M,29N,07E,31.0,2022-11-05,7:00 AM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,332.5,Pounds,95.0,ACRES,Ground,MORENA FORESTS LLC,45844.0,PCM
3200406.0,COLLINS PINE COMPANY,0427N07E,CC&H,CC&H,M,27N,07E,4.0,2022-10-20,3:30 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,846.0,Pounds,242.0,ACRES,Ground,RED MTN RESOURCE LLC,40046.0,PCM
3200406.0,COLLINS PINE COMPANY,0527N07E,CC&H,CC&H,M,27N,07E,5.0,2022-10-20,3:30 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,2163.0,Pounds,618.0,ACRES,Ground,RED MTN RESOURCE LLC,40046.0,PCM
3200406.0,COLLINS PINE COMPANY,0827N07E,CC&H,CC&H,M,27N,07E,8.0,2022-10-20,3:30 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,534.0,Pounds,153.0,ACRES,Ground,RED MTN RESOURCE LLC,40046.0,PCM
3200406.0,COLLINS PINE COMPANY,0927N07E,CC&H,CC&H,M,27N,07E,9.0,2022-10-20,3:30 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,631.0,Pounds,181.0,ACRES,Ground,RED MTN RESOURCE LLC,40046.0,PCM
3200406.0,COLLINS PINE COMPANY,1128N06E,STOVER MTN CHESTER,STOVER MTN CHESTER,M,28N,06E,11.0,2022-10-20,3:30 PM,30000-0,"FOREST, TMBRLND",432-1576-AA,VELPAR DF VU HERBICIDE,1558.0,Pounds,500.0,ACRES,Ground,RED MTN RESOURCE LLC,40046.0,PCM
